Id,Period,Data_value,Series_title_2
5941,2012.03,1503.9,Consumables
5942,2012.04,1426.3,Consumables
5943,2012.05,1445,Consumables
5944,2012.06,1409.3,Consumables
5945,2012.07,1434.8,Consumables
5946,2012.08,1478,Consumables
5947,2012.09,1444.3,Consumables
5948,2012.10,1503.9,Consumables
5949,2012.11,1528.3,Consumables
5950,2012.12,1798.7,Consumables
5951,2013.01,1525.8,Consumables
5952,2013.02,1424.7,Consumables
5953,2013.03,1553.7,Consumables
5954,2013.04,1443.5,Consumables
5955,2013.05,1492.2,Consumables
5956,2013.06,1435.5,Consumables
5957,2013.07,1470.4,Consumables
5958,2013.08,1522.9,Consumables
5959,2013.09,1465.1,Consumables
5960,2013.10,1571.2,Consumables
5961,2013.11,1600.2,Consumables
5962,2013.12,1855.9,Consumables
5963,2014.01,1571.4,Consumables
5964,2014.02,1464.8,Consumables
5965,2014.03,1599.5,Consumables
5966,2014.04,1533.4,Consumables
5967,2014.05,1595,Consumables
5968,2014.06,1497,Consumables
5969,2014.07,1562.1,Consumables
5970,2014.08,1599.5,Consumables
5971,2014.09,1537,Consumables
5972,2014.10,1658.7,Consumables
5973,2014.11,1667.3,Consumables
5974,2014.12,1955.8,Consumables
5975,2015.01,1703.3,Consumables
5976,2015.02,1557.6,Consumables
5977,2015.03,1693.7,Consumables
5978,2015.04,1619.8,Consumables
5979,2015.05,1665.3,Consumables
5980,2015.06,1582.2,Consumables
5981,2015.07,1652.6,Consumables
5982,2015.08,1677.8,Consumables
5983,2015.09,1637.5,Consumables
5984,2015.10,1779.2,Consumables
5985,2015.11,1747.1,Consumables
5986,2015.12,2079.6,Consumables
5987,2016.01,1756.1,Consumables
5988,2016.02,1706.2,Consumables
5989,2016.03,1805.7,Consumables
5990,2016.04,1718,Consumables
5991,2016.05,1730.9,Consumables
5992,2016.06,1678,Consumables
5993,2016.07,1743.7,Consumables
5994,2016.08,1729.9,Consumables
5995,2016.09,1725,Consumables
5996,2016.10,1840.1,Consumables
5997,2016.11,1848.2,Consumables
5998,2016.12,2198.1,Consumables
5999,2017.01,1863.3,Consumables
6000,2017.02,1762.9,Consumables
6001,2017.03,1917.9,Consumables
6002,2017.04,1864.4,Consumables
6003,2017.05,1863.6,Consumables
6004,2017.06,1810.8,Consumables
6005,2017.07,1853.7,Consumables
6006,2017.08,1883.6,Consumables
6007,2017.09,1861.5,Consumables
6008,2017.10,1957.8,Consumables
6009,2017.11,1986.7,Consumables
6010,2017.12,2343.2,Consumables
6011,2018.01,1966,Consumables
6012,2018.02,1841.2,Consumables
6013,2018.03,2083,Consumables
6014,2018.04,1864.5,Consumables
6015,2018.05,1948.6,Consumables
6016,2018.06,1885.9,Consumables
6017,2018.07,1923.2,Consumables
6018,2018.08,1970.7,Consumables
6019,2018.09,1950.2,Consumables
6020,2018.10,2053.3,Consumables
6021,2018.11,2068.6,Consumables
6022,2018.12,2420.5,Consumables
6023,2019.01,2065.6,Consumables
6024,2019.02,1938,Consumables
6025,2019.03,2126.2,Consumables
6026,2019.04,2002,Consumables
6027,2019.05,2039.5,Consumables
6028,2019.06,1947.7,Consumables
6029,2019.07,1981.5,Consumables
6030,2019.08,2055.5,Consumables
6031,2019.09,1996,Consumables
6032,2019.10,2122.1,Consumables
6033,2019.11,2169.2,Consumables
6034,2019.12,2501.3,Consumables
6035,2020.01,2142.3,Consumables
6036,2020.02,2128,Consumables
6037,2020.03,2612.3,Consumables
6038,2020.04,2194,Consumables
6039,2020.05,2293.2,Consumables
6040,2020.06,2152.7,Consumables
6041,2020.07,2226.9,Consumables
6042,2020.08,2320.7,Consumables
6043,2020.09,2201.7,Consumables
6044,2020.10,2332.3,Consumables
6045,2020.11,2284.7,Consumables
6046,2020.12,2689.7,Consumables
6047,2021.01,2262.2,Consumables
6048,2021.02,2094.6,Consumables
6049,2021.03,2289.2,Consumables
6050,2021.04,2185.3,Consumables
6051,2021.05,2255.5,Consumables
6052,2021.06,2191.5,Consumables
6053,2021.07,2291.7,Consumables
6054,2021.08,2470.8,Consumables
6055,2021.09,2358.3,Consumables
6056,2021.10,2486.9,Consumables
6057,2021.11,2431.8,Consumables
6058,2021.12,2853,Consumables
6059,2022.01,2474.5,Consumables
6060,2022.02,2176,Consumables
6061,2022.03,2384.7,Consumables
6062,2022.04,2328.3,Consumables
6063,2022.05,2336.8,Consumables
6064,2022.06,2256.6,Consumables
6065,2022.07,2358.4,Consumables
6066,2022.08,2377.9,Consumables
6067,2022.09,2389.2,Consumables
6068,2022.10,2548.7,Consumables
6069,2022.11,2542.7,Consumables
6070,2022.12,3064.5,Consumables
6071,2000.01,,Durables
6072,2000.02,,Durables
6073,2000.03,,Durables
6074,2000.04,,Durables
6075,2000.05,,Durables
6076,2000.06,,Durables
6077,2000.07,,Durables
6078,2000.08,,Durables
6079,2000.09,,Durables
6080,2000.10,,Durables
6081,2000.11,,Durables
6082,2000.12,,Durables
6083,2001.01,,Durables
6084,2001.02,,Durables
6085,2001.03,,Durables
6086,2001.04,,Durables
6087,2001.05,,Durables
6088,2001.06,,Durables
6089,2001.07,,Durables
6090,2001.08,,Durables
6091,2001.09,,Durables
6092,2001.10,,Durables
6093,2001.11,,Durables
6094,2001.12,,Durables
6095,2002.01,,Durables
6096,2002.02,,Durables
6097,2002.03,,Durables
6098,2002.04,,Durables
6099,2002.05,,Durables
6100,2002.06,,Durables
6101,2002.07,,Durables
6102,2002.08,,Durables
6103,2002.09,,Durables
6104,2002.10,684.4,Durables
6105,2002.11,713.8,Durables
6106,2002.12,1037.2,Durables
6107,2003.01,666.7,Durables
6108,2003.02,603.4,Durables
6109,2003.03,664.7,Durables
6110,2003.04,664.1,Durables
6111,2003.05,685.6,Durables
6112,2003.06,637.2,Durables
6113,2003.07,690.8,Durables
6114,2003.08,673.9,Durables
6115,2003.09,670.4,Durables
6116,2003.10,742.5,Durables
6117,2003.11,786.3,Durables
6118,2003.12,1141.5,Durables
6119,2004.01,714.4,Durables
6120,2004.02,663.4,Durables
6121,2004.03,724,Durables
6122,2004.04,721.7,Durables
6123,2004.05,725.8,Durables
6124,2004.06,690.5,Durables
6125,2004.07,745.4,Durables
6126,2004.08,708.8,Durables
6127,2004.09,717.6,Durables
6128,2004.10,780.5,Durables
6129,2004.11,823.5,Durables
6130,2004.12,1175.3,Durables
6131,2005.01,768.5,Durables
6132,2005.02,709.5,Durables
6133,2005.03,790.2,Durables
6134,2005.04,782.9,Durables
6135,2005.05,765.3,Durables
6136,2005.06,750.8,Durables
6137,2005.07,790.3,Durables
6138,2005.08,760.1,Durables
6139,2005.09,775.9,Durables
6140,2005.10,838.8,Durables
6141,2005.11,881.4,Durables
6142,2005.12,1251.6,Durables
6143,2006.01,802.6,Durables
6144,2006.02,742.7,Durables
6145,2006.03,841.3,Durables
6146,2006.04,805.6,Durables
6147,2006.05,826.8,Durables
6148,2006.06,808.2,Durables
6149,2006.07,820.2,Durables
6150,2006.08,804,Durables
6151,2006.09,831.2,Durables
6152,2006.10,889.3,Durables
6153,2006.11,942.7,Durables
6154,2006.12,1372.5,Durables
6155,2007.01,875.7,Durables
6156,2007.02,819.5,Durables
6157,2007.03,918,Durables
6158,2007.04,872.7,Durables
6159,2007.05,876.6,Durables
6160,2007.06,873.2,Durables
6161,2007.07,874.3,Durables
6162,2007.08,874.8,Durables
6163,2007.09,888.9,Durables
6164,2007.10,946.1,Durables
6165,2007.11,1017.8,Durables
6166,2007.12,1435.7,Durables
6167,2008.01,899.6,Durables
6168,2008.02,870,Durables
6169,2008.03,901.3,Durables
6170,2008.04,866.3,Durables
6171,2008.05,895.7,Durables
6172,2008.06,818.9,Durables
6173,2008.07,870.8,Durables
6174,2008.08,860.4,Durables
6175,2008.09,858.1,Durables
6176,2008.10,943,Durables
6177,2008.11,988.6,Durables
6178,2008.12,1450.3,Durables
6179,2009.01,916.2,Durables
6180,2009.02,831,Durables
6181,2009.03,900.3,Durables
6182,2009.04,877.2,Durables
6183,2009.05,903.7,Durables
6184,2009.06,830.8,Durables
6185,2009.07,885.6,Durables
6186,2009.08,860.7,Durables
6187,2009.09,870.7,Durables
6188,2009.10,953.3,Durables
6189,2009.11,998.1,Durables
6190,2009.12,1444.2,Durables
6191,2010.01,915.1,Durables
6192,2010.02,821.7,Durables
6193,2010.03,929.6,Durables
6194,2010.04,872,Durables
6195,2010.05,893.9,Durables
6196,2010.06,847.9,Durables
6197,2010.07,901.3,Durables
6198,2010.08,850.6,Durables
6199,2010.09,908.8,Durables
6200,2010.10,932.7,Durables
6201,2010.11,1010.3,Durables
6202,2010.12,1473.2,Durables
6203,2011.01,922.4,Durables
6204,2011.02,816,Durables
6205,2011.03,932.6,Durables
6206,2011.04,914.1,Durables
6207,2011.05,899.9,Durables
6208,2011.06,879.3,Durables
6209,2011.07,930.2,Durables
6210,2011.08,871.5,Durables
6211,2011.09,900.5,Durables
6212,2011.10,979.7,Durables
6213,2011.11,1046.7,Durables
6214,2011.12,1531.3,Durables
6215,2012.01,945.7,Durables
6216,2012.02,887.5,Durables
6217,2012.03,966.1,Durables
6218,2012.04,912,Durables
6219,2012.05,947.2,Durables
6220,2012.06,922.3,Durables
6221,2012.07,927.3,Durables
6222,2012.08,915.5,Durables
6223,2012.09,919.1,Durables
6224,2012.10,1009.9,Durables
6225,2012.11,1108.6,Durables
6226,2012.12,1586.5,Durables
6227,2013.01,994.7,Durables
6228,2013.02,904.8,Durables
6229,2013.03,1001.3,Durables
6230,2013.04,987.2,Durables
6231,2013.05,1010.1,Durables
6232,2013.06,965,Durables
6233,2013.07,986.8,Durables
6234,2013.08,993.2,Durables
6235,2013.09,954.5,Durables
6236,2013.10,1087.4,Durables
6237,2013.11,1177.4,Durables
6238,2013.12,1640.7,Durables
6239,2014.01,1032.9,Durables
6240,2014.02,938.6,Durables
6241,2014.03,1040.4,Durables
6242,2014.04,1009.9,Durables
6243,2014.05,1056.6,Durables
6244,2014.06,970.7,Durables
6245,2014.07,1021.3,Durables
6246,2014.08,996.8,Durables
6247,2014.09,999.7,Durables
6248,2014.10,1140.4,Durables
6249,2014.11,1211.5,Durables
6250,2014.12,1716.3,Durables
6251,2015.01,1108.6,Durables
6252,2015.02,1001.3,Durables
6253,2015.03,1096.5,Durables
6254,2015.04,1062.6,Durables
6255,2015.05,1104.7,Durables
6256,2015.06,1036.9,Durables
6257,2015.07,1075.2,Durables
6258,2015.08,1055.4,Durables
6259,2015.09,1080.5,Durables
6260,2015.10,1226.4,Durables
6261,2015.11,1272.5,Durables
6262,2015.12,1809.7,Durables
6263,2016.01,1152.6,Durables
6264,2016.02,1089.3,Durables
6265,2016.03,1164.1,Durables
6266,2016.04,1153.8,Durables
6267,2016.05,1144.9,Durables
6268,2016.06,1112.7,Durables
6269,2016.07,1145.5,Durables
6270,2016.08,1084.9,Durables
6271,2016.09,1141.2,Durables
6272,2016.10,1250,Durables
6273,2016.11,1315.3,Durables
6274,2016.12,1861.7,Durables
6275,2017.01,1226.5,Durables
6276,2017.02,1106.7,Durables
6277,2017.03,1225.7,Durables
6278,2017.04,1196.3,Durables
6279,2017.05,1216.8,Durables
6280,2017.06,1166.6,Durables
6281,2017.07,1194.5,Durables
6282,2017.08,1151.1,Durables
6283,2017.09,1186.9,Durables
6284,2017.10,1313.6,Durables
6285,2017.11,1437.1,Durables
6286,2017.12,1982.5,Durables
6287,2018.01,1269.9,Durables
6288,2018.02,1153.5,Durables
6289,2018.03,1306.7,Durables
6290,2018.04,1234.8,Durables
6291,2018.05,1268.2,Durables
6292,2018.06,1237,Durables
6293,2018.07,1229.9,Durables
6294,2018.08,1227.7,Durables
6295,2018.09,1260.5,Durables
6296,2018.10,1402.1,Durables
6297,2018.11,1534.9,Durables
6298,2018.12,2019.4,Durables
6299,2019.01,1351.9,Durables
6300,2019.02,1213.9,Durables
6301,2019.03,1319.3,Durables
6302,2019.04,1305.9,Durables
6303,2019.05,1316.9,Durables
6304,2019.06,1285.2,Durables
6305,2019.07,1287.6,Durables
6306,2019.08,1302.9,Durables
6307,2019.09,1294.9,Durables
6308,2019.10,1444.3,Durables
6309,2019.11,1676.1,Durables
6310,2019.12,2159.2,Durables
6311,2020.01,1434,Durables
6312,2020.02,1359.1,Durables
6313,2020.03,1349.2,Durables
6314,2020.04,362.9,Durables
6315,2020.05,1439.3,Durables
6316,2020.06,1595.6,Durables
6317,2020.07,1546.5,Durables
6318,2020.08,1357.9,Durables
6319,2020.09,1544.5,Durables
6320,2020.10,1687.9,Durables
6321,2020.11,1818.8,Durables
6322,2020.12,2303.9,Durables
6323,2021.01,1548.7,Durables
6324,2021.02,1378.6,Durables
6325,2021.03,1539.9,Durables
6326,2021.04,1565.2,Durables
6327,2021.05,1594.7,Durables
6328,2021.06,1560.7,Durables
6329,2021.07,1594.8,Durables
6330,2021.08,992.6,Durables
6331,2021.09,1220.6,Durables
6332,2021.10,1497.5,Durables
6333,2021.11,2025.7,Durables
6334,2021.12,2441.8,Durables
6335,2022.01,1637.1,Durables
6336,2022.02,1428.5,Durables
6337,2022.03,1568.2,Durables
6338,2022.04,1589.1,Durables
6339,2022.05,1567.2,Durables
6340,2022.06,1539.8,Durables
6341,2022.07,1531.3,Durables
6342,2022.08,1500.5,Durables
6343,2022.09,1575.6,Durables
6344,2022.10,1742.1,Durables
6345,2022.11,1907.8,Durables
6346,2022.12,2339.1,Durables
6347,2000.01,,Hospitality
6348,2000.02,,Hospitality
6349,2000.03,,Hospitality
6350,2000.04,,Hospitality
6351,2000.05,,Hospitality
6352,2000.06,,Hospitality
6353,2000.07,,Hospitality
6354,2000.08,,Hospitality
6355,2000.09,,Hospitality
6356,2000.10,,Hospitality
6357,2000.11,,Hospitality
6358,2000.12,,Hospitality
6359,2001.01,,Hospitality
6360,2001.02,,Hospitality
6361,2001.03,,Hospitality
6362,2001.04,,Hospitality
6363,2001.05,,Hospitality
6364,2001.06,,Hospitality
6365,2001.07,,Hospitality
6366,2001.08,,Hospitality
6367,2001.09,,Hospitality
6368,2001.10,,Hospitality
6369,2001.11,,Hospitality
6370,2001.12,,Hospitality
6371,2002.01,,Hospitality
6372,2002.02,,Hospitality
6373,2002.03,,Hospitality
6374,2002.04,,Hospitality
6375,2002.05,,Hospitality
6376,2002.06,,Hospitality
6377,2002.07,,Hospitality
6378,2002.08,,Hospitality
6379,2002.09,,Hospitality
6380,2002.10,297.3,Hospitality
6381,2002.11,309,Hospitality
6382,2002.12,339.6,Hospitality
6383,2003.01,339,Hospitality
6384,2003.02,320,Hospitality
6385,2003.03,345.5,Hospitality
6386,2003.04,317.4,Hospitality
6387,2003.05,293.7,Hospitality
6388,2003.06,269.5,Hospitality
6389,2003.07,296.5,Hospitality
6390,2003.08,301.9,Hospitality
6391,2003.09,291.9,Hospitality
6392,2003.10,305.7,Hospitality
6393,2003.11,320,Hospitality
6394,2003.12,355.3,Hospitality
6395,2004.01,357.7,Hospitality
6396,2004.02,340.6,Hospitality
6397,2004.03,348.4,Hospitality
6398,2004.04,341.6,Hospitality
6399,2004.05,319.7,Hospitality
6400,2004.06,297.8,Hospitality
6401,2004.07,344.2,Hospitality
6402,2004.08,324.8,Hospitality
6403,2004.09,331.4,Hospitality
6404,2004.10,355.6,Hospitality
6405,2004.11,352.5,Hospitality
6406,2004.12,404.5,Hospitality
6407,2005.01,396.2,Hospitality
6408,2005.02,362.7,Hospitality
6409,2005.03,388.7,Hospitality
6410,2005.04,372.3,Hospitality
6411,2005.05,341.2,Hospitality
6412,2005.06,330.8,Hospitality
6413,2005.07,379,Hospitality
6414,2005.08,350.1,Hospitality
6415,2005.09,355.9,Hospitality
6416,2005.10,380.7,Hospitality
6417,2005.11,380.6,Hospitality
6418,2005.12,433.2,Hospitality
6419,2006.01,423.4,Hospitality
6420,2006.02,399.1,Hospitality
6421,2006.03,426.2,Hospitality
6422,2006.04,409.8,Hospitality
6423,2006.05,370.2,Hospitality
6424,2006.06,363.6,Hospitality
6425,2006.07,405.7,Hospitality
6426,2006.08,397.3,Hospitality
6427,2006.09,404.6,Hospitality
6428,2006.10,429.1,Hospitality
6429,2006.11,443.4,Hospitality
6430,2006.12,504.1,Hospitality
6431,2007.01,477.1,Hospitality
6432,2007.02,455.9,Hospitality
6433,2007.03,496.6,Hospitality
6434,2007.04,455.2,Hospitality
6435,2007.05,431.1,Hospitality
6436,2007.06,419.6,Hospitality
6437,2007.07,453.7,Hospitality
6438,2007.08,455.5,Hospitality
6439,2007.09,457.9,Hospitality
6440,2007.10,457.7,Hospitality
6441,2007.11,488,Hospitality
6442,2007.12,540.5,Hospitality
6443,2008.01,515.3,Hospitality
6444,2008.02,508.6,Hospitality
6445,2008.03,531.2,Hospitality
6446,2008.04,478.5,Hospitality
6447,2008.05,470.7,Hospitality
6448,2008.06,429.7,Hospitality
6449,2008.07,467.1,Hospitality
6450,2008.08,481.2,Hospitality
6451,2008.09,456.6,Hospitality
6452,2008.10,499,Hospitality
6453,2008.11,503.2,Hospitality
6454,2008.12,541.4,Hospitality
6455,2009.01,541.1,Hospitality
6456,2009.02,496.9,Hospitality
6457,2009.03,533,Hospitality
6458,2009.04,496.7,Hospitality
6459,2009.05,488.4,Hospitality
6460,2009.06,435.7,Hospitality
6461,2009.07,497.8,Hospitality
6462,2009.08,495.5,Hospitality
6463,2009.09,481.4,Hospitality
6464,2009.10,528.4,Hospitality
6465,2009.11,514.7,Hospitality
6466,2009.12,566.8,Hospitality
6467,2010.01,565.6,Hospitality
6468,2010.02,518.3,Hospitality
6469,2010.03,556.5,Hospitality
6470,2010.04,523.2,Hospitality
6471,2010.05,503.5,Hospitality
6472,2010.06,467.6,Hospitality
6473,2010.07,532.2,Hospitality
6474,2010.08,504.4,Hospitality
6475,2010.09,505.7,Hospitality
6476,2010.10,559.6,Hospitality
6477,2010.11,540.2,Hospitality
6478,2010.12,606.1,Hospitality
6479,2011.01,597.6,Hospitality
6480,2011.02,544.9,Hospitality
6481,2011.03,584.9,Hospitality
6482,2011.04,570.2,Hospitality
6483,2011.05,539.1,Hospitality
6484,2011.06,520,Hospitality
6485,2011.07,595.8,Hospitality
6486,2011.08,557.3,Hospitality
6487,2011.09,568.9,Hospitality
6488,2011.10,616.4,Hospitality
6489,2011.11,582.5,Hospitality
6490,2011.12,655.4,Hospitality
6491,2012.01,632.2,Hospitality
6492,2012.02,593.8,Hospitality
6493,2012.03,639.1,Hospitality
6494,2012.04,596.4,Hospitality
6495,2012.05,571.8,Hospitality
6496,2012.06,567,Hospitality
6497,2012.07,595.1,Hospitality
6498,2012.08,596,Hospitality
6499,2012.09,594.1,Hospitality
6500,2012.10,617.9,Hospitality
6501,2012.11,632.8,Hospitality
6502,2012.12,696.7,Hospitality
6503,2013.01,666.8,Hospitality
6504,2013.02,615.8,Hospitality
6505,2013.03,688.1,Hospitality
6506,2013.04,633.4,Hospitality
6507,2013.05,630.2,Hospitality
6508,2013.06,609.5,Hospitality
6509,2013.07,647.2,Hospitality
6510,2013.08,655.6,Hospitality
6511,2013.09,633,Hospitality
6512,2013.10,683.2,Hospitality
6513,2013.11,694.5,Hospitality
6514,2013.12,757,Hospitality
6515,2014.01,746.3,Hospitality
6516,2014.02,689.3,Hospitality
6517,2014.03,756.3,Hospitality
6518,2014.04,701.1,Hospitality
6519,2014.05,710.4,Hospitality
6520,2014.06,663.1,Hospitality
6521,2014.07,705.8,Hospitality
6522,2014.08,725.6,Hospitality
6523,2014.09,688,Hospitality
6524,2014.10,756.6,Hospitality
6525,2014.11,771.5,Hospitality
6526,2014.12,826.3,Hospitality
6527,2015.01,820.4,Hospitality
6528,2015.02,769.4,Hospitality
6529,2015.03,826.9,Hospitality
6530,2015.04,779.9,Hospitality
6531,2015.05,775.5,Hospitality
6532,2015.06,711.4,Hospitality
6533,2015.07,785.6,Hospitality
6534,2015.08,784.2,Hospitality
6535,2015.09,761.9,Hospitality
6536,2015.10,832.5,Hospitality
6537,2015.11,846.2,Hospitality
6538,2015.12,934.4,Hospitality
6539,2016.01,931,Hospitality
6540,2016.02,885.8,Hospitality
6541,2016.03,923.8,Hospitality
6542,2016.04,900.6,Hospitality
6543,2016.05,844.7,Hospitality
6544,2016.06,819.5,Hospitality
6545,2016.07,924.6,Hospitality
6546,2016.08,867.9,Hospitality
6547,2016.09,885,Hospitality
6548,2016.10,956.6,Hospitality
6549,2016.11,933.9,Hospitality
6550,2016.12,1059.9,Hospitality
6551,2017.01,1023.1,Hospitality
6552,2017.02,945.8,Hospitality
6553,2017.03,1022.7,Hospitality
6554,2017.04,976.7,Hospitality
6555,2017.05,910.7,Hospitality
6556,2017.06,906.2,Hospitality
6557,2017.07,970.6,Hospitality
6558,2017.08,928.9,Hospitality
6559,2017.09,937,Hospitality
6560,2017.10,1000.6,Hospitality
6561,2017.11,1022.5,Hospitality
6562,2017.12,1142.7,Hospitality
6563,2018.01,1082.8,Hospitality
6564,2018.02,1019,Hospitality
6565,2018.03,1126.2,Hospitality
6566,2018.04,1026.7,Hospitality
6567,2018.05,974.3,Hospitality
6568,2018.06,958.5,Hospitality
6569,2018.07,1016.7,Hospitality
6570,2018.08,1010.7,Hospitality
6571,2018.09,1008.8,Hospitality
6572,2018.10,1052.6,Hospitality
6573,2018.11,1098.8,Hospitality
6574,2018.12,1204.4,Hospitality
6575,2019.01,1155.5,Hospitality
6576,2019.02,1082.5,Hospitality
6577,2019.03,1188.1,Hospitality
6578,2019.04,1078.8,Hospitality
6579,2019.05,1046.8,Hospitality
6580,2019.06,1007.5,Hospitality
6581,2019.07,1052.2,Hospitality
6582,2019.08,1073.4,Hospitality
6583,2019.09,1045.4,Hospitality
6584,2019.10,1110.7,Hospitality
6585,2019.11,1163.9,Hospitality
6586,2019.12,1246.7,Hospitality
6587,2020.01,1213,Hospitality
6588,2020.02,1155.1,Hospitality
6589,2020.03,824.9,Hospitality
6590,2020.04,56.6,Hospitality
6591,2020.05,619.3,Hospitality
6592,2020.06,933.5,Hospitality
6593,2020.07,1114.5,Hospitality
6594,2020.08,881.1,Hospitality
6595,2020.09,993.7,Hospitality
6596,2020.10,1143.6,Hospitality
6597,2020.11,1066.9,Hospitality
6598,2020.12,1180.7,Hospitality
6599,2021.01,1153,Hospitality
6600,2021.02,973,Hospitality
6601,2021.03,1040.3,Hospitality
6602,2021.04,1154.8,Hospitality
6603,2021.05,1151.9,Hospitality
6604,2021.06,1094.9,Hospitality
6605,2021.07,1232.8,Hospitality
6606,2021.08,646.1,Hospitality
6607,2021.09,568.8,Hospitality
6608,2021.10,868.5,Hospitality
6609,2021.11,845.3,Hospitality
6610,2021.12,1099,Hospitality
6611,2022.01,1120.4,Hospitality
6612,2022.02,875.5,Hospitality
6613,2022.03,891.3,Hospitality
6614,2022.04,1098.5,Hospitality
6615,2022.05,1093.8,Hospitality
6616,2022.06,1088.9,Hospitality
6617,2022.07,1189,Hospitality
6618,2022.08,1151.6,Hospitality
6619,2022.09,1195,Hospitality
6620,2022.10,1267,Hospitality
6621,2022.11,1213.6,Hospitality
6622,2022.12,1359.9,Hospitality
6623,2000.01,,Services
6624,2000.02,,Services
6625,2000.03,,Services
6626,2000.04,,Services
6627,2000.05,,Services
6628,2000.06,,Services
6629,2000.07,,Services
6630,2000.08,,Services
6631,2000.09,,Services
6632,2000.10,,Services
6633,2000.11,,Services
6634,2000.12,,Services
6635,2001.01,,Services
6636,2001.02,,Services
6637,2001.03,,Services
6638,2001.04,,Services
6639,2001.05,,Services
6640,2001.06,,Services
6641,2001.07,,Services
6642,2001.08,,Services
6643,2001.09,,Services
6644,2001.10,,Services
6645,2001.11,,Services
6646,2001.12,,Services
6647,2002.01,,Services
6648,2002.02,,Services
6649,2002.03,,Services
6650,2002.04,,Services
6651,2002.05,,Services
6652,2002.06,,Services
6653,2002.07,,Services
6654,2002.08,,Services
6655,2002.09,,Services
6656,2002.10,74.8,Services
6657,2002.11,76.2,Services
6658,2002.12,83.6,Services
6659,2003.01,70.2,Services
6660,2003.02,68.8,Services
6661,2003.03,75.2,Services
6662,2003.04,72.1,Services
6663,2003.05,80.8,Services
6664,2003.06,71.8,Services
6665,2003.07,82.1,Services
6666,2003.08,79.7,Services
6667,2003.09,79.8,Services
6668,2003.10,84,Services
6669,2003.11,83.3,Services
6670,2003.12,97.7,Services
6671,2004.01,78.8,Services
6672,2004.02,79,Services
6673,2004.03,92.3,Services
6674,2004.04,88.6,Services
6675,2004.05,88.4,Services
6676,2004.06,88.9,Services
6677,2004.07,95.3,Services
6678,2004.08,89.8,Services
6679,2004.09,94.2,Services
6680,2004.10,92.5,Services
6681,2004.11,99.6,Services
6682,2004.12,113.6,Services
6683,2005.01,84.9,Services
6684,2005.02,92.8,Services
6685,2005.03,100.9,Services
6686,2005.04,101.3,Services
6687,2005.05,101.3,Services
6688,2005.06,100.4,Services
6689,2005.07,103.5,Services
6690,2005.08,105.6,Services
6691,2005.09,106.6,Services
6692,2005.10,102.3,Services
6693,2005.11,112,Services
6694,2005.12,122.7,Services
6695,2006.01,95.7,Services
6696,2006.02,100.5,Services
6697,2006.03,117.5,Services
6698,2006.04,100,Services
6699,2006.05,115.8,Services
6700,2006.06,112,Services
6701,2006.07,113.1,Services
6702,2006.08,119.4,Services
6703,2006.09,116.3,Services
6704,2006.10,116.3,Services
